,trade_date,market,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36
3314,2023-10-31T00:00:00.000,TTF,44.850000999999985,47.90000000000002,49.75019999999997,50.3496,49.77600000000001,48.451499999999974,48.01800000000002,48.022799999999975,48.04120000000003,48.04120000000003,48.33649999999998,49.23440000000003,51.56549999999999,52.90830000000003,53.13490000000001,52.61419999999999,50.5063,44.140100000000004,41.75009999999998,41.02819999999998,40.9903,41.299999999999976,41.62010000000001,41.86889999999996,43.075000000000024,44.28109999999999,44.3569,43.7078,41.80230000000004,35.716,34.36760000000002,34.33989999999997,33.50850000000001,33.4583,33.45770000000002,34.61850000000001
2749,2021-08-18T00:00:00.000,TTF,44.849999999999994,44.97499999999999,45.04250000000001,45.043200000000006,44.66319999999998,44.20010000000001,40.48510000000002,30.74919999999998,27.68140000000002,27.210500000000017,27.29769999999999,27.490000000000006,27.60439999999998,28.14170000000001,28.714799999999993,29.117899999999988,29.21749999999998,29.21749999999998,28.128900000000012,21.81200000000001,20.06949999999999,19.6329,19.541800000000002,19.820399999999992,20.352399999999992,20.724600000000006,21.2761,21.638799999999986,22.018800000000013,22.04070000000001,21.612799999999996,18.699799999999993,17.205899999999993,16.831599999999995,16.816799999999997,17.056500000000014
3653,2025-02-27T00:00:00.000,TTF,44.84999999999999,45.099999999999994,45.18239999999999,45.26230000000001,45.229700000000015,45.27269999999999,45.32410000000002,45.47720000000002,44.43679999999997,44.326000000000015,44.02129999999997,43.3333,41.6778,36.80050000000003,35.41639999999999,34.95320000000002,34.806500000000014,34.75410000000001,35.208700000000015,35.539400000000015,35.55719999999999,35.627799999999986,35.984,35.52679999999999,34.04830000000001,30.719799999999985,29.58640000000002,29.17679999999999,29.20420000000001,29.145800000000005,29.174999999999986,29.7654,29.825000000000014,29.88469999999998,30.57709999999998,30.48590000000001
3600,2024-12-11T00:00:00.000,TTF,44.74,44.799999999999976,44.61969999999999,44.02939999999998,43.59259999999997,43.420800000000014,43.17769999999998,43.026900000000005,43.00320000000002,42.34879999999999,41.37120000000002,41.07259999999999,41.11339999999998,40.2577,38.07320000000002,35.62350000000001,34.7504,34.40689999999998,34.22500000000001,34.22500000000001,34.225000000000016,34.20810000000003,34.38,34.55190000000001,34.17510000000001,33.7373,33.10410000000001,29.095500000000012,28.296799999999987,28.190299999999986,27.7527,27.71109999999999,27.71069999999998,27.95450000000002,28.667599999999997,28.95749999999999
742,2023-12-06T00:00:00.000,JKM,44.71069567788828,41.65294258055017,39.00511840822918,37.937485206521465,37.675635041971894,38.23745465594387,39.09396566450972,39.16639230576811,39.551690308252034,42.717350304307104,44.88663083883984,45.96980497976496,48.73052088036319,45.51618548977818,41.07030397253225,38.40019467982407,37.415251003763586,37.08126742322387,36.780711523264955,37.27626222661185,37.80641351161255,36.87923521339783,37.49324892511877,39.2097896454695,41.91948434939178,41.60192138387421,40.184763662409395,34.02703302910478,32.82979425882941,32.20522443745138,31.530513095202142,32.55386928140372,32.81953137444057,32.20786346486565,33.23884350804179,33.28751890257172
3153,2023-03-14T00:00:00.000,TTF,44.69500000000001,45.10500000000001,45.400999999999996,45.51209999999998,45.88000000000003,46.61290000000001,48.59899999999999,52.096099999999986,53.60899999999998,54.05809999999998,54.0045,52.7708,49.52999999999998,48.91609999999998,48.89799999999999,48.67139999999997,49.46000000000002,49.74589999999997,49.53109999999998,52.5392,53.54639999999996,51.7138,50.66450000000001,47.58439999999998,40.55780000000002,39.84200000000001,38.88509999999999,38.957000000000015,38.9375,38.91740000000002,41.798,41.7563,41.59210000000001,42.0679,41.25500000000001,38.7292
146,2021-08-02T00:00:00.000,JKM,44.681470850017185,44.80516609383452,45.90467937221083,47.072912230485656,47.37775228691549,47.736743372305355,39.48132279993644,29.921879479413235,25.66291479562261,25.285506862819943,25.168408698672867,25.422671144297382,25.67693358992191,26.926255552476984,28.11235550152543,28.93121801559618,29.91335825150582,29.91335825150582,27.469140233675287,21.897906452142536,20.61724836115373,20.470463338490497,19.853361511001793,20.258532154083465,20.663702797165133,20.819009047735786,21.86959398522435,22.50676193004342,24.788801739313442,24.788801739313442,22.76322340222469,18.99794018042503,17.88688201262577,17.759338472334115,17.850598074439347,18.2148118479015
2307,2024-12-20T00:00:00.000,THE,44.6796,44.87599999999998,44.80140000000004,44.81359999999997,44.64889999999998,44.450000000000024,44.173999999999985,44.06619999999999,44.557499999999976,43.89570000000001,43.17589999999998,42.78479999999998,42.51839999999999,41.71040000000001,39.90339999999999,37.0598,36.66260000000001,36.19619999999999,35.951299999999975,35.89049999999998,36.0408,36.49589999999999,36.391799999999996,36.90560000000003,36.4045,35.71180000000001,34.13179999999999,30.778000000000013,30.08870000000001,29.737499999999986,29.330799999999982,29.435899999999975,29.587499999999984,29.876899999999985,30.743299999999984,31.18949999999998
700,2023-10-09T00:00:00.000,JKM,44.66709277998741,46.71591877877547,48.19501297396755,48.7742950225688,46.4959646984977,44.54144736913675,43.91113119878855,44.492502363484704,44.9640457106202,45.418279238683624,45.87251276674705,48.86920058230873,49.64217353742323,51.08814032025325,54.60979316594868,49.77945830937407,43.045938690341856,44.433708667670984,41.730989331177945,39.59083911452694,41.49939588980002,41.91841288940648,42.33772833416937,42.872542054464816,44.76080455910167,46.06471144747823,50.963987135184674,39.70574049974666,37.720483319274976,36.540132725654175,34.47190779169915,32.40338441258771,33.0074374091714,33.74996895833159,34.492500507491776,33.54046045852835
738,2023-11-30T00:00:00.000,JKM,44.657391695649395,46.19213494403398,43.57099713840427,40.91960088768791,40.01853930659843,39.73370259756174,40.816023902583666,40.88701486990231,41.01008527636044,41.37231377763795,44.40281343169935,46.46329716346421,47.53718101745237,50.61743253795429,46.96488908009265,42.885817925144416,39.623142894360576,38.614722022531,38.50299853298035,38.1963408298908,38.50096190686875,38.813729488293106,38.34006844405232,38.97054969888633,40.7453238818524,43.17821924545276,42.84072120410184,41.36882241858949,34.617115912046785,33.39368551214969,32.757967218742984,32.71548901698675,32.632860186173254,33.23599246179434,32.78909850359174,33.829232553444804
747,2023-12-13T00:00:00.000,JKM,44.649416234927834,36.52839032601342,35.17941766720465,33.89768898575307,34.379506701773195,34.800512473052905,35.817358356741,35.92758000658299,36.34858577786271,39.878309858876634,42.001172987530815,43.11800774189785,46.848294294507525,43.0569034320385,38.05629043761606,35.30221101716124,35.05720904748596,35.63258360156824,34.83618101756411,35.07855170116889,35.34665051524077,34.88909910409301,36.27929524467292,37.67387686203699,39.746453190232764,39.44297819676864,38.09780628450615,32.92294367919294,31.113495958046986,29.849016818613112,29.751074503766784,30.735175494133127,31.443868542453988,31.90814435133745,32.745478051993786,33.108010799484646
2030,2023-11-22T00:00:00.000,THE,44.635,45.76669999999998,46.05600000000002,45.81359999999997,45.701000000000015,45.4538,45.271100000000004,45.2174,45.2174,45.70149999999998,46.902599999999964,49.63149999999998,50.86539999999998,50.85429999999998,50.460100000000004,48.57269999999996,44.421700000000016,42.15740000000003,41.5314,41.2672,41.5525,41.84729999999999,43.607600000000026,44.33310000000004,44.393299999999975,44.46309999999996,43.9134,42.122200000000014,36.95010000000001,35.5909,34.86599999999999,34.66799999999999,34.383299999999984,34.83270000000002,36.4317,36.75570000000002
1871,2023-04-11T00:00:00.000,THE,44.59999999999999,44.950000000000024,45.50250000000003,46.35089999999999,48.2301,51.723300000000044,58.04999999999997,59.687100000000044,60.07259999999998,60.31210000000004,59.1594,57.29359999999998,56.714799999999975,56.47039999999998,56.31030000000003,56.22000000000002,56.28379999999998,59.09480000000003,60.23610000000003,60.87570000000004,59.58349999999997,59.20530000000002,54.84930000000002,47.551999999999985,46.74019999999998,45.654800000000016,46.33089999999999,45.84999999999999,45.35359999999999,48.17139999999997,49.07629999999997,49.55349999999999,48.55770000000001,48.116999999999976,44.38660000000002,36.10000000000001
2351,2025-02-25T00:00:00.000,THE,44.58999999999999,44.6721,44.72049999999998,44.75330000000001,44.72589999999999,44.7337,45.05999999999997,44.949399999999976,44.39899999999998,44.25530000000001,43.97849999999996,43.492799999999995,41.760600000000004,36.956,35.5353,34.95550000000002,34.69529999999999,34.66160000000001,34.8596,35.65679999999998,35.78290000000001,35.959799999999994,35.6245,35.18679999999998,33.771300000000004,30.8125,29.72000000000002,29.3252,29.2781,29.221999999999987,29.25,30.38959999999998,30.600000000000016,30.811000000000014,30.84730000000001,30.75890000000001
3169,2023-04-05T00:00:00.000,TTF,44.56500000000003,45,45.399799999999985,46.14139999999998,47.547399999999996,50.89200000000003,56.67579999999999,58.51749999999998,58.805900000000015,58.6603,57.31760000000003,53.99759999999997,53.38190000000002,53.253400000000035,52.85059999999999,53.304100000000005,53.936400000000035,54.91720000000003,56.65969999999998,57.067700000000045,56.5607,55.627999999999986,52.4656,45.05850000000001,44.263400000000026,43.2002,43.3967,43.375,43.35260000000001,44.67329999999999,46.268800000000034,46.74669999999998,46.48520000000001,45.586999999999996,42.79590000000001,32.95000000000002
1024,2025-01-20T00:00:00.000,JKM,44.55070855170461,42.40404686801373,42.86024239025852,43.03643856245667,43.49353151851571,43.82109486071769,44.094812174064565,44.289256167152516,43.86925714208256,42.976908786111274,43.32720711827432,42.831823652807195,42.368448660048394,41.28135716638442,38.0437151091678,37.01884569329198,36.653590130891395,36.55517155592842,36.63773546683961,36.93688007159029,36.58658173942724,36.414274447090854,36.50700927456356,36.167480148171535,35.77410499292439,34.38697146069549,31.13646618547459,30.07510112781917,29.719418192770615,29.761597582040462,29.753520677712192,29.824118804433354,30.1962546927432,30.303348461243946,30.40595506067343,31.789498857645324
746,2023-12-12T00:00:00.000,JKM,44.53761474710114,35.26319689162946,34.29654518665171,33.781056089290615,33.91263300013151,34.338942191255995,35.47810584600292,35.58892284424447,36.003243916825674,39.42687513690569,41.503451183110165,42.58939928725033,46.293143130853835,42.504897671176955,37.52836651003922,34.85150735726507,34.62256353240193,35.203841085183456,34.35794774504413,34.59507857769293,34.858232399374714,34.4427417542527,35.81143402013318,37.18392739677128,39.28681882514394,38.98711586156191,37.65731188266329,32.52025689029967,30.73461201362116,29.486970505714304,29.37556872120235,30.353038972182578,31.057414034884154,31.4182271637234,32.24219101872258,32.596863891722585
2367,2025-03-19T00:00:00.000,THE,44.525000000000006,44.420699999999975,44.43759999999998,44.40319999999998,44.432700000000004,44.57300000000001,44.75579999999999,43.6797,43.24980000000003,42.90900000000003,42.39739999999999,40.87969999999998,36.201900000000016,34.9167,34.323999999999984,34.1839,34.292000000000016,34.81150000000002,35.3337,35.64499999999999,35.957599999999985,35.622699999999995,35.18880000000001,33.7858,30.104500000000023,28.82799999999998,28.224900000000012,28.4271,28.37289999999999,28.399999999999984,29.506300000000007,29.71000000000001,29.91430000000002,30.15269999999999,30.06709999999999,29.813899999999993
2279,2024-11-12T00:00:00.000,THE,44.5,44.823100000000004,44.84189999999999,44.583699999999986,43.912499999999994,43.36040000000002,43.0667,43.08099999999998,42.99700000000001,42.781400000000005,41.61539999999999,41.42280000000003,41.3693,41.521600000000014,40.9225,39.1935,35.47789999999999,34.84529999999998,34.301799999999986,34.02499999999999,34.02499999999999,34.024999999999984,34.70860000000001,34.875,35.04139999999999,35.27110000000001,34.629199999999976,33.407199999999996,29.864000000000008,29.190699999999996,28.849399999999978,28.484400000000022,28.586300000000023,28.733500000000017,29.57590000000002,30.44389999999999
994,2024-12-04T00:00:00.000,JKM,44.49591958041515,44.2177775480193,43.43424552484462,42.35984795077087,41.82368479896101,41.815991508703256,41.68579736587966,41.59554915324058,41.70384700840748,41.6461473314743,40.69513829730382,41.50737221105552,41.351731031225505,40.605481876223024,38.60433872186866,34.62572407549147,33.8682308808815,33.606363116338606,33.024927910319626,33.52439998551558,34.02387206071152,34.24253904149932,34.45854296027482,34.676914045283475,34.14163858081103,33.77176885688039,33.22110681189244,28.821136576013462,28.117200517428657,28.060092632053767,27.672469161374448,27.677499389619904,27.7153740493504,28.033166116151612,28.7516010679145,29.066434176924272
2280,2024-11-13T00:00:00.000,THE,44.48499999999998,44.89300000000002,44.91200000000001,44.65349999999997,43.85459999999998,43.30299999999997,43.009600000000006,42.93820000000003,42.85439999999996,42.639400000000016,41.660599999999995,41.46779999999999,41.4142,41.6805,41.0791,39.3433,35.35069999999999,34.7205,34.1789,33.89999999999999,33.89999999999999,33.899999999999984,34.663699999999984,34.83000000000001,34.99630000000001,35.20489999999998,34.5639,33.343700000000005,29.787500000000016,29.11599999999999,28.775600000000022,28.40970000000001,28.511300000000002,28.658099999999994,29.57590000000002,30.44389999999999
2278,2024-11-11T00:00:00.000,THE,44.48000000000001,44.848099999999995,44.93609999999999,44.6377,44.18309999999999,43.648699999999984,43.309700000000014,43.44910000000002,43.32210000000001,42.93139999999996,41.276800000000016,41.0857,41.0326,41.048,40.4556,38.74600000000001,35.3379,34.707999999999984,34.16660000000001,33.96249999999999,33.96249999999999,33.962499999999984,34.63390000000001,34.79999999999998,34.9661,35.0408,34.40290000000002,33.18859999999998,29.609000000000012,28.941699999999994,28.603299999999994,28.235400000000016,28.33640000000002,28.482300000000006,29.283300000000025,30.142399999999984
740,2023-12-04T00:00:00.000,JKM,44.47974715849785,42.02116591818907,39.27193222502005,38.463591567968976,38.32439355590639,38.948887781931404,39.80216867767774,39.93377937671386,40.20896538378937,43.40205688900701,45.43107948412474,46.47491866472824,49.50371566094958,46.29661680860615,41.860665065706,39.076996644186075,38.06846765112884,37.94298516646027,37.60797611436834,37.90738315918221,38.23713945610196,37.77752337853681,38.398807587512174,40.14447322306435,42.628442780038625,42.302188319900324,40.8608906646024,34.27714569574705,33.077182958637295,32.45181327341691,31.971186175163083,33.003060746763296,33.270367621080545,32.57116754371796,33.61033760861286,33.66082242221208
